Loss,Accuracy,Learning_rate
0.13107909262180328,0.9497548937797546,0.002
0.13224756717681885,0.9495192170143127,0.002
0.13190846145153046,0.9498820900917053,0.002
0.13161875307559967,0.9499421119689941,0.002
0.12998133897781372,0.9505681991577148,0.002
0.1304439902305603,0.9506138563156128,0.002
0.13146451115608215,0.9501096606254578,0.002
0.1324400007724762,0.9496228694915771,0.002
0.13098040223121643,0.9502118825912476,0.002
0.1307680606842041,0.9502604007720947,0.002
0.1320090889930725,0.9497950673103333,0.002
0.13163456320762634,0.9501007795333862,0.002
0.13198859989643097,0.9501488208770752,0.002
0.13097220659255981,0.950439453125,0.002
0.13051778078079224,0.9504807591438293,0.002
0.1305939108133316,0.9507575631141663,0.002
0.1304536759853363,0.9510261416435242,0.002
0.1302126795053482,0.951056957244873,0.002
0.1316910833120346,0.9508605003356934,0.002
0.13249634206295013,0.949999988079071,0.002
0.13211962580680847,0.9502640962600708,0.002
0.13200290501117706,0.9505208134651184,0.002
0.13133537769317627,0.9505565166473389,0.002
0.13165225088596344,0.9510135054588318,0.002
0.13138066232204437,0.9510416388511658,0.002
0.13049575686454773,0.9512746930122375,0.002
0.1307941973209381,0.9506899118423462,0.002
0.1311085820198059,0.9507211446762085,0.002
0.13219937682151794,0.9507516026496887,0.002
0.1334875077009201,0.950390636920929,0.002
0.1330164521932602,0.9508101940155029,0.002
0.13394542038440704,0.9508383870124817,0.002
0.1327619105577469,0.9514307379722595,0.002
0.1328708976507187,0.9514508843421936,0.002
0.13391034305095673,0.9511029124259949,0.002
0.13479718565940857,0.9507631063461304,0.002
0.13451218605041504,0.9507902264595032,0.002
0.13533420860767365,0.9502840638160706,0.002
0.1362011730670929,0.9497893452644348,0.002
0.13690125942230225,0.949131965637207,0.002
0.13692334294319153,0.9490041136741638,0.002
0.1367824375629425,0.948879063129425,0.002
0.13685326278209686,0.948924720287323,0.002
0.13685078918933868,0.9489694237709045,0.002
0.13634738326072693,0.9490131735801697,0.002
0.13668903708457947,0.94873046875,0.002
0.13663417100906372,0.9487757682800293,0.002
0.13592907786369324,0.9492984414100647,0.002
0.1367025524377823,0.9490214586257935,0.002
0.1363389790058136,0.94921875,0.002
0.18531548976898193,0.953125,0.002
0.16990630328655243,0.9375,0.002
0.16818559169769287,0.9270833134651184,0.002
0.17726922035217285,0.93359375,0.002
0.17707249522209167,0.934374988079071,0.002
0.17593836784362793,0.9348958134651184,0.002
0.17132435739040375,0.9352678656578064,0.002
0.1731831431388855,0.93359375,0.002
0.1681891232728958,0.9340277910232544,0.002
0.17251136898994446,0.932812511920929,0.002
0.16825854778289795,0.9346590638160706,0.002
0.17066483199596405,0.9361979365348816,0.002
0.16829602420330048,0.9387019276618958,0.002
0.16724678874015808,0.9375,0.002
0.16256612539291382,0.9385416507720947,0.002
0.16037783026695251,0.939453125,0.002
0.1654656082391739,0.935661792755127,0.002
0.16109395027160645,0.9366319179534912,0.002
0.15763212740421295,0.9383223652839661,0.002
0.1545248031616211,0.9398437738418579,0.002
0.1529342383146286,0.9404761791229248,0.002
0.15544413030147552,0.9396306872367859,0.002
0.15395766496658325,0.9395380616188049,0.002
0.15563350915908813,0.9381510615348816,0.002
0.15859031677246094,0.9362499713897705,0.002
0.15764117240905762,0.9375,0.002
0.1542075127363205,0.9392361044883728,0.002
0.15230022370815277,0.9397321343421936,0.002
0.15123561024665833,0.9401939511299133,0.002
0.15037666261196136,0.9401041865348816,0.002
0.14905956387519836,0.9410282373428345,0.002
0.14959043264389038,0.93994140625,0.002
0.15257690846920013,0.9384469985961914,0.002
0.15001770853996277,0.9397978186607361,0.002
0.14776085317134857,0.940625011920929,0.002
0.1472955346107483,0.9409722089767456,0.002
0.1480926126241684,0.9408783912658691,0.002
0.14994680881500244,0.9399670958518982,0.002
0.14991779625415802,0.9399038553237915,0.002
0.15146318078041077,0.939453125,0.002
0.15106138586997986,0.9397866129875183,0.002
0.15248167514801025,0.9397321343421936,0.002
0.15055501461029053,0.9404069781303406,0.002
0.14879170060157776,0.9410511255264282,0.002
0.15055705606937408,0.9409722089767456,0.002
0.14913387596607208,0.9415760636329651,0.002
0.1505153477191925,0.941821813583374,0.002
0.1485932171344757,0.9427083134651184,0.002
0.14900663495063782,0.9432398080825806,0.002
0.14797231554985046,0.9437500238418579,0.002
0.14754422008991241,0.9433210492134094,0.002
0.14755024015903473,0.9429086446762085,0.002
0.14775893092155457,0.9422169923782349,0.002
0.14790134131908417,0.9424189925193787,0.002
0.14734528958797455,0.9428977370262146,0.002
0.14665275812149048,0.943359375,0.002
0.14542971551418304,0.9443530440330505,0.002
0.14493705332279205,0.9450430870056152,0.002
0.14463552832603455,0.944915235042572,0.002
0.14596989750862122,0.944531261920929,0.002
0.14730727672576904,0.9446721076965332,0.002
0.14717410504817963,0.944556474685669,0.002
0.14635133743286133,0.944940447807312,0.002
0.14466552436351776,0.945556640625,0.002
0.14394204318523407,0.9456730484962463,0.002
0.14430341124534607,0.9453125,0.002
0.14351871609687805,0.9456623196601868,0.002
0.14379087090492249,0.9455422759056091,0.002
0.14338991045951843,0.945652186870575,0.002
0.14339707791805267,0.9455357193946838,0.002
0.1427566260099411,0.9458626508712769,0.002
0.1425953060388565,0.9461805820465088,0.002
0.14358726143836975,0.9460616707801819,0.002
0.1424308717250824,0.9465793967247009,0.002
0.14269572496414185,0.9462500214576721,0.002
0.14179642498493195,0.9467516541481018,0.002
0.1415102630853653,0.9468344449996948,0.002
0.1412244290113449,0.9465144276618958,0.002
0.1413814127445221,0.9465981125831604,0.002
0.14162009954452515,0.9466797113418579,0.002
0.1408582329750061,0.9469521641731262,0.002
0.14051219820976257,0.9472180008888245,0.002
0.14087943732738495,0.9467244148254395,0.002
0.14108960330486298,0.9466145634651184,0.002
0.1408458948135376,0.9466911554336548,0.002
0.1402900218963623,0.9471293687820435,0.002
0.14031776785850525,0.9468390941619873,0.002
0.14091889560222626,0.9467329382896423,0.002
0.14128156006336212,0.9464536309242249,0.002
0.14098995923995972,0.9468749761581421,0.002
0.1410708725452423,0.9469437003135681,0.002
0.14166878163814545,0.9468410611152649,0.002
0.14121463894844055,0.9469085931777954,0.002
0.14095035195350647,0.9469747543334961,0.002
0.14017067849636078,0.9472039341926575,0.002
0.14029520750045776,0.947265625,0.002
0.13983918726444244,0.9471649527549744,0.002
0.1408432275056839,0.9467474222183228,0.002
0.14070379734039307,0.9464961886405945,0.002
0.14060230553150177,0.9464062452316284,0.002
0.11084920912981033,0.953125,0.002
0.19142866134643555,0.9375,0.002
0.19525659084320068,0.9427083134651184,0.002
0.1734110414981842,0.9453125,0.002
0.16923661530017853,0.9437500238418579,0.002
0.15729209780693054,0.9479166865348816,0.002
0.15864181518554688,0.9464285969734192,0.002
0.15507885813713074,0.94921875,0.002
0.1576598435640335,0.9479166865348816,0.002
0.15739095211029053,0.948437511920929,0.002
0.15127454698085785,0.9502840638160706,0.002
0.14340609312057495,0.953125,0.002
0.13690032064914703,0.9543269276618958,0.002
0.1311056911945343,0.9564732313156128,0.002
0.13953159749507904,0.9510416388511658,0.002
0.14286118745803833,0.94921875,0.002
0.14474058151245117,0.9494485259056091,0.002
0.144064798951149,0.9487847089767456,0.002
0.14194132387638092,0.9490131735801697,0.002
0.1438569873571396,0.948437511920929,0.002
0.1388721615076065,0.9508928656578064,0.002
0.13944105803966522,0.9509943127632141,0.002
0.13896915316581726,0.9504076242446899,0.002
0.13658587634563446,0.951171875,0.002
0.13784421980381012,0.949999988079071,0.002
0.13893090188503265,0.950120210647583,0.002
0.13807807862758636,0.9508101940155029,0.002
0.14003898203372955,0.9508928656578064,0.002
0.1402021199464798,0.951508641242981,0.002
0.13757331669330597,0.9520833492279053,0.002
0.1354210078716278,0.9526209831237793,0.002
0.13304810225963593,0.953125,0.002
0.13599605858325958,0.951231062412262,0.002
0.134543314576149,0.9522058963775635,0.002
0.13391844928264618,0.9526785612106323,0.002
0.13299760222434998,0.9535590410232544,0.002
0.13221293687820435,0.9543918967247009,0.002
0.13737347722053528,0.9527137875556946,0.002
0.135813370347023,0.953125,0.002
0.13420704007148743,0.953906238079071,0.002
0.13317573070526123,0.9542682766914368,0.002
0.1355324387550354,0.9523809552192688,0.002
0.13613349199295044,0.9523982405662537,0.002
0.13457849621772766,0.9527698755264282,0.002
0.13474474847316742,0.9524305462837219,0.002
0.1350918710231781,0.9521059989929199,0.002
0.13475953042507172,0.951795220375061,0.002
0.13554830849170685,0.9518229365348816,0.002
0.13646036386489868,0.952168345451355,0.002
0.1346733272075653,0.9528124928474426,0.002
0.13443221151828766,0.9534313678741455,0.002
0.13335080444812775,0.9537259340286255,0.002
0.13356304168701172,0.9534198045730591,0.002
0.13458307087421417,0.9528356194496155,0.002
0.13382171094417572,0.9528409242630005,0.002
0.13293719291687012,0.953125,0.002
0.13119137287139893,0.9539473652839661,0.002
0.12983693182468414,0.954741358757019,0.002
0.12973323464393616,0.9547140002250671,0.002
0.13211020827293396,0.9541666507720947,0.002
0.1318323314189911,0.9544057250022888,0.002
0.1325840801000595,0.953881025314331,0.002
0.13088564574718475,0.9546130895614624,0.002
0.1321500688791275,0.9541015625,0.002
0.13263055682182312,0.9538461565971375,0.002
0.1331147700548172,0.9535984992980957,0.002
0.13466094434261322,0.9526585936546326,0.002
0.1345650553703308,0.9526654481887817,0.002
0.13524368405342102,0.9524456262588501,0.002
0.13534893095493317,0.9524553418159485,0.002
0.1345023810863495,0.9526848793029785,0.002
0.1357262134552002,0.9513888955116272,0.002
0.13472875952720642,0.9518407583236694,0.002
0.13435713946819305,0.9520692825317383,0.002
0.13427117466926575,0.9520833492279053,0.002
0.1346570998430252,0.9516858458518982,0.002
0.13507215678691864,0.9517045617103577,0.002
0.1349116563796997,0.9519230723381042,0.002
0.1353960782289505,0.9515427350997925,0.002
0.13525207340717316,0.9515625238418579,0.002
0.13482791185379028,0.9517747163772583,0.002
0.13435979187488556,0.9519817233085632,0.002
0.13483688235282898,0.9518072009086609,0.002
0.13420380651950836,0.9521949291229248,0.002
0.13524945080280304,0.9518382549285889,0.002
0.1348211169242859,0.9516715407371521,0.002
0.13487356901168823,0.9511494040489197,0.002
0.13419628143310547,0.9515269994735718,0.002
0.13355499505996704,0.9515449404716492,0.002
0.1327594369649887,0.9519097208976746,0.002
0.13316480815410614,0.9519230723381042,0.002
0.1330309808254242,0.951766312122345,0.002
0.1321161538362503,0.9521169066429138,0.002
0.13170786201953888,0.9519614577293396,0.002
0.13249504566192627,0.9516447186470032,0.002
0.13181987404823303,0.9519856572151184,0.002
0.13173408806324005,0.9519973993301392,0.002
0.13089238107204437,0.9523277878761292,0.002
0.13031113147735596,0.9526515007019043,0.002
0.1308460235595703,0.9524999856948853,0.002
0.11062337458133698,0.96875,0.002
0.09166422486305237,0.96875,0.002
0.1331113576889038,0.953125,0.002
0.17979811131954193,0.9375,0.002
0.1703662872314453,0.9468749761581421,0.002
0.18113772571086884,0.9427083134651184,0.002
0.19137604534626007,0.9375,0.002
0.17604109644889832,0.94140625,0.002
0.17018860578536987,0.9409722089767456,0.002
0.16645096242427826,0.940625011920929,0.002
0.16073353588581085,0.9431818127632141,0.002
0.16035115718841553,0.9375,0.002
0.1595212072134018,0.9399038553237915,0.002
0.15633392333984375,0.9408482313156128,0.002
0.16209764778614044,0.9385416507720947,0.002
0.1599525511264801,0.9384765625,0.002
0.15930874645709991,0.939338207244873,0.002
0.15484438836574554,0.9418402910232544,0.002
0.152013897895813,0.9440789222717285,0.002
0.1542671024799347,0.9437500238418579,0.002
0.15092307329177856,0.945684552192688,0.002
0.15000274777412415,0.9460227489471436,0.002
0.1525377482175827,0.9463315010070801,0.002
0.15594381093978882,0.9459635615348816,0.002
0.15416741371154785,0.9449999928474426,0.002
0.15399980545043945,0.9441105723381042,0.002
0.15086965262889862,0.9450231194496155,0.002
0.15048784017562866,0.9458705186843872,0.002
0.14882110059261322,0.9461206793785095,0.002
0.15030993521213531,0.9463541507720947,0.002
0.1526668220758438,0.9450604915618896,0.002
0.15649589896202087,0.94384765625,0.002
0.15359462797641754,0.9446022510528564,0.002
0.15175215899944305,0.9453125,0.002
0.15236473083496094,0.9450892806053162,0.002
0.15246844291687012,0.9453125,0.002
0.1521090269088745,0.9451013803482056,0.002
0.1508767008781433,0.9453125,0.002
0.14775654673576355,0.9467147588729858,0.002
0.14615002274513245,0.9468749761581421,0.002
0.14434310793876648,0.9477896094322205,0.002
0.14388403296470642,0.9479166865348816,0.002
0.14251962304115295,0.948401153087616,0.002
0.14042404294013977,0.94921875,0.002
0.1413581222295761,0.9489583373069763,0.002
0.14108175039291382,0.9490489363670349,0.002
0.14198578894138336,0.9478058218955994,0.002
0.1412878930568695,0.9482421875,0.002
0.14133521914482117,0.9480229616165161,0.002
0.1407412439584732,0.9487500190734863,0.002
0.14049477875232697,0.9488357901573181,0.002
0.14144255220890045,0.9477163553237915,0.002
0.141263946890831,0.9475235939025879,0.002
0.13982102274894714,0.9482060074806213,0.002
0.138609379529953,0.9488636255264282,0.002
0.1371750384569168,0.94921875,0.002
0.1375036984682083,0.9490131735801697,0.002
0.13745173811912537,0.9490840435028076,0.002
0.13678152859210968,0.9494173526763916,0.002
0.13634030520915985,0.9497395753860474,0.002
0.13889923691749573,0.9487704634666443,0.002
0.1382923126220703,0.9490927457809448,0.002
0.137124702334404,0.949404776096344,0.002
0.13699734210968018,0.94970703125,0.002
0.13640131056308746,0.949999988079071,0.002
0.13610447943210602,0.9498106241226196,0.002
0.13511011004447937,0.9503265023231506,0.002
0.1358209252357483,0.9496783018112183,0.002
0.13490216434001923,0.9501811861991882,0.002
0.13684403896331787,0.9491071701049805,0.002
0.13616900146007538,0.9493837952613831,0.002
0.135847806930542,0.9494357705116272,0.002
0.13468538224697113,0.950128436088562,0.002
0.13491174578666687,0.9497466087341309,0.002
0.13460566103458405,0.949791669845581,0.002
0.13409388065338135,0.9500411152839661,0.002
0.13514409959316254,0.9498782753944397,0.002
0.13498325645923615,0.9499198794364929,0.002
0.13430528342723846,0.949960470199585,0.002
0.13455580174922943,0.9498046636581421,0.002
0.1354881078004837,0.9498456716537476,0.002
0.13607968389987946,0.9496951103210449,0.002
0.13663350045681,0.9495481848716736,0.002
0.13634589314460754,0.9497767686843872,0.002
0.1380338966846466,0.9492647051811218,0.002
0.13744975626468658,0.9493095874786377,0.002
0.13728024065494537,0.9495330452919006,0.002
0.13633008301258087,0.9497514367103577,0.002
0.13556048274040222,0.9501404762268066,0.002
0.13538548350334167,0.9501736164093018,0.002
0.13549047708511353,0.9502060413360596,0.002
0.13662952184677124,0.950067937374115,0.002
0.1372734159231186,0.9501007795333862,0.002
0.13762550055980682,0.9498005509376526,0.002
0.13693328201770782,0.949999988079071,0.002
0.13597151637077332,0.9503580927848816,0.002
0.1356182098388672,0.9503865838050842,0.002
0.13513708114624023,0.9504145383834839,0.002
0.13480335474014282,0.9507575631141663,0.002
0.13443714380264282,0.9509375095367432,0.002
0.1087983250617981,0.953125,0.002
